"co_evento","nu_ano_competencia","qt_registros","qt_cnspcn","qt_cnspcn_menor18","qt_cnspcn_sexo_f","qt_apac","qt_cnes","qt_municipio_residencia","qt_aprovada","vl_aprovado","vl_aprovado_unitario_mediana","no_coorte","no_origem","sg_procedimento","no_procedimento"
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2010,9,3,0,3,4,1,3,2224,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2011,3,1,0,1,1,1,1,180,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2014,5,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
604620039,2015,4,1,0,1,2,1,1,0,0.0,,acidente_vascular,sia_am,CALC025,CALCITRIOL 0.25 MCG (POR CAPSULA)
601260015,2008,39,6,0,4,16,6,5,85,8891.000000000004,104.6,acidente_vascular,sia_am,DESM0125,DESMOPRESSINA 0.1 MG/ML APLICACAO NASAL (POR FRASCO DE 2.5 ML
601260015,2008,39,6,0,4,16,6,5,85,8891.000000000004,104.6,acidente_vascular,sia_am,DESM0125,DESMOPRESSINA 0.1 MG/ML APLICACAO NASAL (POR FRASCO DE 2.5 ML
601260015,2008,39,6,0,4,16,6,5,85,8891.000000000004,104.6,acidente_vascular,sia_am,DESM0125,DESMOPRESSINA 0.1 MG/ML APLICACAO NASAL (POR FRASCO DE 2.5 ML
